dose_year,dose_month,dose_type_norm,lot,total_recipients
2020,12,Comirnaty,,824
2020,12,Comirnaty,1F1020A,1
2020,12,Comirnaty,EJ6134,10
2020,12,Comirnaty,EJ6790,3
2020,12,Comirnaty,EJ6796,10140
2020,12,Comirnaty,EJ6796 ,191
2020,12,Comirnaty,EJ6796  ,23
2020,12,Comirnaty,EJ6797,39
2020,12,Comirnaty,EJ6797 ,1
2020,12,Comirnaty,EL1484,638
2020,12,Comirnaty,EL1491,7
2020,12,Comirnaty,ET1831,1
2020,12,Comirnaty,ET3620,1
2021,01,Comirnaty,,35190
2021,01,Comirnaty,090F21A,1
2021,01,Comirnaty,1F1005A,3
2021,01,Comirnaty,1F1006A,2
2021,01,Comirnaty,1F1020A,10
2021,01,Comirnaty,300042698,14
2021,01,Comirnaty,36660TB,1
2021,01,Comirnaty,EJ6134,13520
2021,01,Comirnaty,EJ6134 ,21
2021,01,Comirnaty,EJ6790,45
2021,01,Comirnaty,EJ6796,123
2021,01,Comirnaty,EJ6796 ,6
2021,01,Comirnaty,EJ6797,86269
2021,01,Comirnaty,EJ6797 ,19
2021,01,Comirnaty,EK9788,822
2021,01,Comirnaty,EL0725,80
2021,01,Comirnaty,EL1484,20216
2021,01,Comirnaty,EL1484 ,2
2021,01,Comirnaty,EL1484    ,26
2021,01,Comirnaty,EL1491,65243
2021,01,Comirnaty,EL1491 ,143
2021,01,Comirnaty,EL1491  ,1
2021,01,Comirnaty,EP2163,12
2021,01,Comirnaty,EP2166,5
2021,01,Comirnaty,EP2166  ,1
2021,01,Comirnaty,ET1831,5
2021,01,Comirnaty,ET3620,1
2021,01,Comirnaty,ET6956,1
2021,01,Comirnaty,EW2239,4
2021,01,Comirnaty,EW2246,1
2021,01,Comirnaty,EW4815,1
2021,01,Comirnaty,EX0893,1
2021,01,Comirnaty,EX3599,1
2021,01,Comirnaty,EY3014,2
2021,01,Comirnaty,FC2473,1
2021,01,Comirnaty,FD1921,2
2021,01,Comirnaty,FD6840,2
2021,01,Comirnaty,FE1248,2
2021,01,Comirnaty,FE2296,2
2021,01,Comirnaty,FE6208,1
2021,01,Comirnaty,FE7051,2
2021,01,Comirnaty,FF0680,2
2021,01,Comirnaty,FF2832,4
2021,01,Comirnaty,FF3318,1
2021,01,Comirnaty,FG3739,3
2021,01,Comirnaty,FG4509,1
2021,01,Comirnaty,FK0594,2
2021,01,Comirnaty,FL4213,1
2021,01,Comirnaty,FM7533,6
2021,01,Comirnaty,GH9722,1
2021,01,Comirnaty,GK4367,1
2021,01,Comirnaty,PCA0002,2
2021,01,Comirnaty,PCB0001,1
2021,01,Comirnaty,SCTR1,2
2021,01,Others,,6
2021,01,Spikevax,,3090
2021,01,Spikevax,1K082A,1
2021,01,Spikevax,300042698,4311
2021,01,Spikevax,300042721,5
2021,01,Spikevax,3000493,2
2021,01,Spikevax,3001659,1
2021,01,Spikevax,3001939,2
2021,01,Spikevax,3002339,1
2021,01,Spikevax,3002546,1
2021,01,Spikevax,3003659,1
2021,01,Spikevax,3004493,1
2021,01,Spikevax,3004738,1
2021,01,Spikevax,EJ6134,1
2021,02,Astra-Zeneca,,2971
2021,02,Astra-Zeneca,210102,1
2021,02,Astra-Zeneca,300042698,1
2021,02,Astra-Zeneca,3004218,1
2021,02,Astra-Zeneca,ABV2856,9422
2021,02,Astra-Zeneca,ABV2856 ,309
2021,02,Astra-Zeneca,ABV4678,9124
2021,02,Astra-Zeneca,ABV4678 ,14
2021,02,Astra-Zeneca,ABV5811,4222
2021,02,Astra-Zeneca,ABV6096,6
2021,02,Astra-Zeneca,ABV8139,4
2021,02,Astra-Zeneca,ABW1277,2
2021,02,Astra-Zeneca,ABW2187,14
2021,02,Astra-Zeneca,ABW4801,28
2021,02,Astra-Zeneca,ABX3502,1
2021,02,Astra-Zeneca,ABX3519,2
2021,02,Astra-Zeneca,ABX4044,24
2021,02,Astra-Zeneca,ABX5105,1
2021,02,Astra-Zeneca,ABY1328,1
2021,02,Astra-Zeneca,EJ6790,2
2021,02,Astra-Zeneca,EK9788,4
2021,02,Astra-Zeneca,EP2163,4
2021,02,Astra-Zeneca,ET3620,1
2021,02,Astra-Zeneca,FG4509,1
2021,02,Comirnaty,,16437
2021,02,Comirnaty,1F1005A,1
2021,02,Comirnaty,1F1006A,1
2021,02,Comirnaty,1F1020A,3
2021,02,Comirnaty,300042721,11
2021,02,Comirnaty,3004738,1
2021,02,Comirnaty,ABV2856,12
2021,02,Comirnaty,ABV4678,9
2021,02,Comirnaty,ABV5811,12
2021,02,Comirnaty,ABW2187,1
2021,02,Comirnaty,ABW4801,1
2021,02,Comirnaty,EJ6134,2387
2021,02,Comirnaty,EJ6790,27985
2021,02,Comirnaty,EJ6790 ,5
2021,02,Comirnaty,EJ6796,4
2021,02,Comirnaty,EJ6797,6604
2021,02,Comirnaty,EJ6797 ,81
2021,02,Comirnaty,EK9788,12960
2021,02,Comirnaty,EK9788 ,514
2021,02,Comirnaty,EK9788  ,1
2021,02,Comirnaty,EL0725,17145
2021,02,Comirnaty,EL0725 ,7
2021,02,Comirnaty,EL1484,8
2021,02,Comirnaty,EL1491,603
2021,02,Comirnaty,EL1491 ,1
2021,02,Comirnaty,EP2163,38329
2021,02,Comirnaty,EP2163 ,5
2021,02,Comirnaty,EP2163                                                          ,1
2021,02,Comirnaty,EP2166,10205
2021,02,Comirnaty,EP2166 ,157
2021,02,Comirnaty,EP2166  ,3
2021,02,Comirnaty,ET1831,30
2021,02,Comirnaty,ET3620,17
2021,02,Comirnaty,ET7205,4
2021,02,Comirnaty,EW2239,1
2021,02,Comirnaty,EW4815,2
2021,02,Comirnaty,EX3599,1
2021,02,Comirnaty,EY3014,1
2021,02,Comirnaty,EY7015,3
2021,02,Comirnaty,FA4598,2
2021,02,Comirnaty,FC0681,2
2021,02,Comirnaty,FC2473,1
2021,02,Comirnaty,FD0168,2
2021,02,Comirnaty,FD1921,2
2021,02,Comirnaty,FD4555,1
2021,02,Comirnaty,FD6840,2
2021,02,Comirnaty,FE1248,1
2021,02,Comirnaty,FE7051,1
2021,02,Comirnaty,FF0680,1
2021,02,Comirnaty,FF2832,1
2021,02,Comirnaty,FL4213,1
2021,02,Comirnaty,FM7533,2
2021,02,Comirnaty,FM9088,1
2021,02,Comirnaty,FM9088 ,1
2021,02,Comirnaty,FP1972,2
2021,02,Comirnaty,FP8956,1
2021,02,Comirnaty,GH9722,3
2021,02,Comirnaty,GJ1988,1
2021,02,Comirnaty,PCA0002,2
2021,02,Comirnaty,PCB0001,2
2021,02,Comirnaty,SCTR1,2
2021,02,Others,,7
2021,02,Spikevax,,10629
2021,02,Spikevax,000058A,36
2021,02,Spikevax,000371A,2
2021,02,Spikevax,090F21A,1
2021,02,Spikevax,1F1006A,2
2021,02,Spikevax,1F1020A,2
2021,02,Spikevax,216040,1
2021,02,Spikevax,216046,1
2021,02,Spikevax,226004 ,1
2021,02,Spikevax,300042698,535
2021,02,Spikevax,300042721,12616
2021,02,Spikevax,300042721 ,3
2021,02,Spikevax,3000493,166
2021,02,Spikevax,3000493 ,1
2021,02,Spikevax,3000496,13
2021,02,Spikevax,3001531,7
2021,02,Spikevax,3001659,5
2021,02,Spikevax,3001939,1
2021,02,Spikevax,3002330,1
2021,02,Spikevax,3002546,2
2021,02,Spikevax,3004218,1
2021,02,Spikevax,3004493,1
2021,02,Spikevax,3004670,3
2021,02,Spikevax,3004738,1
2021,02,Spikevax,3005238,1
2021,02,Spikevax,ABV2856,1
2021,02,Spikevax,EJ6790,1
2021,02,Spikevax,EK9788,1
2021,02,Spikevax,EL0725,52
2021,02,Spikevax,EP2163,6
2021,02,Spikevax,FG4509,1
2021,03,Astra-Zeneca,,20689
2021,03,Astra-Zeneca,210102,1
2021,03,Astra-Zeneca,210105,7
2021,03,Astra-Zeneca,21C10-05,1
2021,03,Astra-Zeneca,3000493,1
2021,03,Astra-Zeneca,3000496,1
2021,03,Astra-Zeneca,3001531,3
2021,03,Astra-Zeneca,3004218,1
2021,03,Astra-Zeneca,3004493,1
2021,03,Astra-Zeneca,3005242,3
2021,03,Astra-Zeneca,ABV2856,7555
2021,03,Astra-Zeneca,ABV2856 ,544
2021,03,Astra-Zeneca,ABV4678,21168
2021,03,Astra-Zeneca,ABV4678 ,1225
2021,03,Astra-Zeneca,ABV4678    ,2
2021,03,Astra-Zeneca,ABV4678        ,1
2021,03,Astra-Zeneca,ABV5297,6595
2021,03,Astra-Zeneca,ABV5297    ,6
2021,03,Astra-Zeneca,ABV5297        ,4
2021,03,Astra-Zeneca,ABV5811,49959
2021,03,Astra-Zeneca,ABV5811 ,201
2021,03,Astra-Zeneca,ABV5811   ,2
2021,03,Astra-Zeneca,ABV5811        ,148
2021,03,Astra-Zeneca,ABV6096,31069
2021,03,Astra-Zeneca,ABV6096 ,34
2021,03,Astra-Zeneca,ABV6096        ,4
2021,03,Astra-Zeneca,ABV7764,2316
2021,03,Astra-Zeneca,ABV7764        ,6
2021,03,Astra-Zeneca,ABV8139,12944
2021,03,Astra-Zeneca,ABV8139 ,157
2021,03,Astra-Zeneca,ABV8139        ,3
2021,03,Astra-Zeneca,ABW1277,49730
2021,03,Astra-Zeneca,ABW1277 ,2
2021,03,Astra-Zeneca,ABW1277  ,11
2021,03,Astra-Zeneca,ABW1277    ,1
2021,03,Astra-Zeneca,ABW1277     ,39
2021,03,Astra-Zeneca,ABW1277        ,13
2021,03,Astra-Zeneca,ABW2187,96
2021,03,Astra-Zeneca,ABW2953,7
2021,03,Astra-Zeneca,ABW4801,225
2021,03,Astra-Zeneca,ABW4801 ,1
2021,03,Astra-Zeneca,ABW4801         ,1
2021,03,Astra-Zeneca,ABW9941,13
2021,03,Astra-Zeneca,ABX3502,42
2021,03,Astra-Zeneca,ABX3519,65
2021,03,Astra-Zeneca,ABX3519 ,1
2021,03,Astra-Zeneca,ABX4044,76
2021,03,Astra-Zeneca,ABX5105,117
2021,03,Astra-Zeneca,ABY1328,5
2021,03,Astra-Zeneca,EJ6797,11
2021,03,Astra-Zeneca,EP2163,1
2021,03,Astra-Zeneca,EP2166,5
2021,03,Astra-Zeneca,ET1831,11
2021,03,Astra-Zeneca,ET3620,2
2021,03,Astra-Zeneca,EW2239,4
2021,03,Astra-Zeneca,FG4509,1
2021,03,Astra-Zeneca,FM7533,1
2021,03,Astra-Zeneca,XD986,1
2021,03,Comirnaty,,44492
2021,03,Comirnaty,000058A,1
2021,03,Comirnaty,1F1005A,2
2021,03,Comirnaty,1F1020A,8
2021,03,Comirnaty,1K082A,3
2021,03,Comirnaty,210102,12
2021,03,Comirnaty,300042721,10
2021,03,Comirnaty,3000493,55
2021,03,Comirnaty,3000496,43
2021,03,Comirnaty,3001531,4
2021,03,Comirnaty,3001943,2
2021,03,Comirnaty,ABV2856,4
2021,03,Comirnaty,ABV4678,18
2021,03,Comirnaty,ABV4678 ,4
2021,03,Comirnaty,ABV5811,60
2021,03,Comirnaty,ABV6096,43
2021,03,Comirnaty,ABV8139,2
2021,03,Comirnaty,ABW1277,18
2021,03,Comirnaty,ABW2187,16
2021,03,Comirnaty,ABW2187        ,1
2021,03,Comirnaty,ABW4801,2
2021,03,Comirnaty,ABW9941,1
2021,03,Comirnaty,EJ6134,542
2021,03,Comirnaty,EJ6790,4930
2021,03,Comirnaty,EJ6796,7
2021,03,Comirnaty,EJ6797,563
2021,03,Comirnaty,EK9788,747
2021,03,Comirnaty,EL0725,44
2021,03,Comirnaty,EL0725 ,1
2021,03,Comirnaty,EL1484,4
2021,03,Comirnaty,EL1491,242
2021,03,Comirnaty,EP2163,17034
2021,03,Comirnaty,EP2163 ,62
2021,03,Comirnaty,EP2166,60513
2021,03,Comirnaty,EP2166 ,757
2021,03,Comirnaty,EP2166  ,888
2021,03,Comirnaty,ET1831,169638
2021,03,Comirnaty,ET1831 ,1212
2021,03,Comirnaty,ET3620,130796
2021,03,Comirnaty,ET3620 ,575
2021,03,Comirnaty,ET3620      ,1
2021,03,Comirnaty,ET3620         ,57
2021,03,Comirnaty,ET6956,3
2021,03,Comirnaty,ET7205,51004
2021,03,Comirnaty,ET7205 ,39
2021,03,Comirnaty,EW2239,2407
2021,03,Comirnaty,EW2246,43
2021,03,Comirnaty,EW4815,24
2021,03,Comirnaty,EW4815 ,4
2021,03,Comirnaty,EX0893,4
2021,03,Comirnaty,EX3599,2
2021,03,Comirnaty,EY3014,3
2021,03,Comirnaty,EY7015,3
2021,03,Comirnaty,FA4598,4
2021,03,Comirnaty,FC0681,3
2021,03,Comirnaty,FC2473,2
2021,03,Comirnaty,FD0168,5
2021,03,Comirnaty,FD1921,5
2021,03,Comirnaty,FD4555,1
2021,03,Comirnaty,FD6840,2
2021,03,Comirnaty,FE1248,1
2021,03,Comirnaty,FE6208,2
2021,03,Comirnaty,FF0680,2
2021,03,Comirnaty,FF2832,1
2021,03,Comirnaty,FF3318,6
2021,03,Comirnaty,FG3739,1
2021,03,Comirnaty,FG4509,4
2021,03,Comirnaty,FK0594,3
2021,03,Comirnaty,FL4213,2
2021,03,Comirnaty,FM7533,3
2021,03,Comirnaty,FM7785,1
2021,03,Comirnaty,FN5519,2
2021,03,Comirnaty,FP1972,1
2021,03,Comirnaty,FR9187,1
2021,03,Comirnaty,PCA0002,8
2021,03,Comirnaty,PCB0001,6
2021,03,Comirnaty,SCTR1,4
2021,03,Comirnaty,SDCN1,1
2021,03,Janssen,,80
2021,03,Janssen,ACA5775,1
2021,03,Janssen,XD955,1
2021,03,Janssen,XD974,1
2021,03,Janssen,XD975,1
2021,03,Others,,29
2021,03,Spikevax,,34971
2021,03,Spikevax,000371A,1
2021,03,Spikevax,000397A,2
2021,03,Spikevax,090F21A,3
2021,03,Spikevax,216046,1
2021,03,Spikevax,300042721,3093
2021,03,Spikevax,3000493,24240
2021,03,Spikevax,3000493 ,52
2021,03,Spikevax,3000496,29595
2021,03,Spikevax,3000496 ,122
2021,03,Spikevax,3000496        ,8
2021,03,Spikevax,3001531,9398
2021,03,Spikevax,3001531        ,7
2021,03,Spikevax,3001659,77
2021,03,Spikevax,3001659 ,1
2021,03,Spikevax,3001939,7
2021,03,Spikevax,3001943,13
2021,03,Spikevax,3002330,5
2021,03,Spikevax,3002339,1
2021,03,Spikevax,3002546,3
2021,03,Spikevax,3002916,1
2021,03,Spikevax,3002920,1
2021,03,Spikevax,3003601,4
2021,03,Spikevax,3003606,3
2021,03,Spikevax,3003659,45
2021,03,Spikevax,3004218,6
2021,03,Spikevax,3004493,1
2021,03,Spikevax,3004670,1
2021,03,Spikevax,3005242,3
2021,03,Spikevax,ABV2856,1
2021,03,Spikevax,ABV4678,2
2021,03,Spikevax,ABV5297,1
2021,03,Spikevax,ABV5811,29
2021,03,Spikevax,ABV6096,1
2021,03,Spikevax,ABV8139,1
2021,03,Spikevax,ABW1277,2
2021,03,Spikevax,ABW4801,1
2021,03,Spikevax,EJ6790,1
2021,03,Spikevax,EJ6797,1
2021,03,Spikevax,EP2166,5
2021,03,Spikevax,ET1831,3
2021,03,Spikevax,ET3620,5
2021,03,Spikevax,ET7205,1
2021,03,Spikevax,FF0680,3
2021,03,Spikevax,XD974,1
2021,04,Astra-Zeneca,,13653
2021,04,Astra-Zeneca,1K082A,2
2021,04,Astra-Zeneca,210102,94
2021,04,Astra-Zeneca,210105,10
2021,04,Astra-Zeneca,210155,1
2021,04,Astra-Zeneca,3000496,1
2021,04,Astra-Zeneca,3002916,2
2021,04,Astra-Zeneca,3002920,1
2021,04,Astra-Zeneca,3005242,1
2021,04,Astra-Zeneca,ABV2856,105
2021,04,Astra-Zeneca,ABV4678,2625
2021,04,Astra-Zeneca,ABV4678 ,3
2021,04,Astra-Zeneca,ABV5297,2561
2021,04,Astra-Zeneca,ABV5811,3370
2021,04,Astra-Zeneca,ABV5811        ,1
2021,04,Astra-Zeneca,ABV6096,1304
2021,04,Astra-Zeneca,ABV7764,6627
2021,04,Astra-Zeneca,ABV7764 ,23
2021,04,Astra-Zeneca,ABV7764  ,4
2021,04,Astra-Zeneca,ABV7764        ,11
2021,04,Astra-Zeneca,ABV8139,1569
2021,04,Astra-Zeneca,ABV8139 ,155
2021,04,Astra-Zeneca,ABV8139        ,1
2021,04,Astra-Zeneca,ABW1277,2186
2021,04,Astra-Zeneca,ABW1277 ,1
2021,04,Astra-Zeneca,ABW1277        ,2
2021,04,Astra-Zeneca,ABW2187,86983
2021,04,Astra-Zeneca,ABW2187 ,24
2021,04,Astra-Zeneca,ABW2187  ,7
2021,04,Astra-Zeneca,ABW2187     ,4
2021,04,Astra-Zeneca,ABW2187        ,109
2021,04,Astra-Zeneca,ABW2187                       ,1
2021,04,Astra-Zeneca,ABW2953,815
2021,04,Astra-Zeneca,ABW4801,149
2021,04,Astra-Zeneca,ABW9941,9578
2021,04,Astra-Zeneca,ABW9941 ,20
2021,04,Astra-Zeneca,ABW9941        ,5
2021,04,Astra-Zeneca,ABX3502,18442
2021,04,Astra-Zeneca,ABX3502   ,69
2021,04,Astra-Zeneca,ABX3502     ,1
2021,04,Astra-Zeneca,ABX3502        ,15
2021,04,Astra-Zeneca,ABX3519,28
2021,04,Astra-Zeneca,ABX4044,230
2021,04,Astra-Zeneca,ABX4044 ,1
2021,04,Astra-Zeneca,ABX5105,28
2021,04,Astra-Zeneca,ABY1328,20
2021,04,Astra-Zeneca,ABY4055,1
2021,04,Astra-Zeneca,EW2239,1
2021,04,Astra-Zeneca,EX0893,1
2021,04,Astra-Zeneca,M74839V,1
2021,04,Astra-Zeneca,XD974,1
2021,04,Comirnaty,,94029
2021,04,Comirnaty,007G21A,1
2021,04,Comirnaty,1F1006A,2
2021,04,Comirnaty,1F1020A,8
2021,04,Comirnaty,1K082A,1
2021,04,Comirnaty,1K082A ,1
2021,04,Comirnaty,3000493,3
2021,04,Comirnaty,3000496,1
2021,04,Comirnaty,3001531,31
2021,04,Comirnaty,3001659,24
2021,04,Comirnaty,3001943,1
2021,04,Comirnaty,ABV4678,3
2021,04,Comirnaty,ABV4678 ,2
2021,04,Comirnaty,ABV5297,1
2021,04,Comirnaty,ABV5811,8
2021,04,Comirnaty,ABV5811 ,1
2021,04,Comirnaty,ABV7764,4
2021,04,Comirnaty,ABW1277,2
2021,04,Comirnaty,ABW2187,61
2021,04,Comirnaty,ABW4801,3
2021,04,Comirnaty,ABW9941,2
2021,04,Comirnaty,ABX3502,31
2021,04,Comirnaty,ABX4044,1
2021,04,Comirnaty,EJ6134,1
2021,04,Comirnaty,EJ6790,61
2021,04,Comirnaty,EJ6797,47
2021,04,Comirnaty,EK9788,7
2021,04,Comirnaty,EL0725,1
2021,04,Comirnaty,EL1484,4
2021,04,Comirnaty,EL1491,59
2021,04,Comirnaty,EP2163,66
2021,04,Comirnaty,EP2163 ,1
2021,04,Comirnaty,EP2166,35
2021,04,Comirnaty,ET1831,676
2021,04,Comirnaty,ET3620,193
2021,04,Comirnaty,ET6956,115615
2021,04,Comirnaty,ET6956 ,6
2021,04,Comirnaty,ET7205,6845
2021,04,Comirnaty,ET7205 ,25
2021,04,Comirnaty,EW2239,43666
2021,04,Comirnaty,EW2239 ,212
2021,04,Comirnaty,EW2246,135776
2021,04,Comirnaty,EW2246 ,122
2021,04,Comirnaty,EW4815,142137
2021,04,Comirnaty,EW4815 ,63
2021,04,Comirnaty,EX0893,88998
2021,04,Comirnaty,EX0893 ,2
2021,04,Comirnaty,EX3599,44934
2021,04,Comirnaty,EX3599 ,27
2021,04,Comirnaty,EY3014,72854
2021,04,Comirnaty,EY3014 ,16
2021,04,Comirnaty,EY7015,54
2021,04,Comirnaty,FA4597,7
2021,04,Comirnaty,FA4598,24
2021,04,Comirnaty,FA5829,2
2021,04,Comirnaty,FC0681,68
2021,04,Comirnaty,FC0681 ,1
2021,04,Comirnaty,FC2473,36
2021,04,Comirnaty,FD0168,7
2021,04,Comirnaty,FD1921,33
2021,04,Comirnaty,FD1921 ,1
2021,04,Comirnaty,FD4555,1
2021,04,Comirnaty,FD6840,3
2021,04,Comirnaty,FE1248,1
2021,04,Comirnaty,FE2296,1
2021,04,Comirnaty,FE6208,3
2021,04,Comirnaty,FE8244,2
2021,04,Comirnaty,FF2832,5
2021,04,Comirnaty,FF3318,1
2021,04,Comirnaty,FG3739,5
2021,04,Comirnaty,FG4509,1
2021,04,Comirnaty,FK0594,2
2021,04,Comirnaty,FL4213,8
2021,04,Comirnaty,FM7533,6
2021,04,Comirnaty,FM7785,3
2021,04,Comirnaty,FM9088,1
2021,04,Comirnaty,FN5519,2
2021,04,Comirnaty,FP1972,2
2021,04,Comirnaty,FP8956,2
2021,04,Comirnaty,FP9632,1
2021,04,Comirnaty,GH9722,1
2021,04,Comirnaty,PCA0002,1
2021,04,Comirnaty,PCA0003,1
2021,04,Comirnaty,PCB0001,7
2021,04,Comirnaty,SCTR1,5
2021,04,Janssen,,614
2021,04,Janssen,1F1020A,1
2021,04,Janssen,21C10-05,1
2021,04,Janssen,21C17-05,2
2021,04,Janssen,21C18-05,1
2021,04,Janssen,ABV5811,1
2021,04,Janssen,ABW2187,1
2021,04,Janssen,ACA6111,1
2021,04,Janssen,FG3739,1
2021,04,Janssen,SCTR1,1
2021,04,Janssen,XD955,5836
2021,04,Janssen,XD955          ,5
2021,04,Janssen,XD975,2
2021,04,Janssen,XE393,4
2021,04,Others,,37
2021,04,Spikevax,,16928
2021,04,Spikevax,000058A,2
2021,04,Spikevax,000090A,1
2021,04,Spikevax,000397A,1
2021,04,Spikevax,090F21A,4
2021,04,Spikevax,1F1006A,1
2021,04,Spikevax,216040,1
2021,04,Spikevax,216046,1
2021,04,Spikevax,300042698,1
2021,04,Spikevax,300042721,53
2021,04,Spikevax,3000493,138
2021,04,Spikevax,3000496,3299
2021,04,Spikevax,3000496 ,1
2021,04,Spikevax,3001531,23002
2021,04,Spikevax,3001531 ,5
2021,04,Spikevax,3001531     ,1
2021,04,Spikevax,3001531        ,21
2021,04,Spikevax,3001659,25392
2021,04,Spikevax,3001659 ,73
2021,04,Spikevax,3001659  ,1
2021,04,Spikevax,3001659        ,28
2021,04,Spikevax,3001939,3555
2021,04,Spikevax,3001939 ,1
2021,04,Spikevax,3001943,75
2021,04,Spikevax,3001943 ,1
2021,04,Spikevax,3002330,30
2021,04,Spikevax,3002339,37
2021,04,Spikevax,3002546,16
2021,04,Spikevax,3002916,5
2021,04,Spikevax,3002920,4
2021,04,Spikevax,3003601,2
2021,04,Spikevax,3003606,2
2021,04,Spikevax,3003659,21
2021,04,Spikevax,3004218,2
2021,04,Spikevax,3004493,2
2021,04,Spikevax,3004670,3
2021,04,Spikevax,3005238,2
2021,04,Spikevax,3005242,2
2021,04,Spikevax,ABV4678,1
2021,04,Spikevax,ABV5811,37
2021,04,Spikevax,ABV7764        ,1
2021,04,Spikevax,ABW1277,1
2021,04,Spikevax,ABW2187,63
2021,04,Spikevax,ABW9941,3
2021,04,Spikevax,ABX3502,1
2021,04,Spikevax,ABX4044,1
2021,04,Spikevax,EW2239,1
2021,04,Spikevax,EW2246,8
2021,04,Spikevax,EW4815,1
2021,04,Spikevax,EX0893,3
2021,05,Astra-Zeneca,,5032
2021,05,Astra-Zeneca,1F1020A,1
2021,05,Astra-Zeneca,210102,15
2021,05,Astra-Zeneca,210105,31
2021,05,Astra-Zeneca,210155,7
2021,05,Astra-Zeneca,21C17-05,1
2021,05,Astra-Zeneca,3001943,15
2021,05,Astra-Zeneca,3002339,1
2021,05,Astra-Zeneca,3002916,1
2021,05,Astra-Zeneca,3002920,1
2021,05,Astra-Zeneca,3003606        ,1
2021,05,Astra-Zeneca,3003659,1
2021,05,Astra-Zeneca,ABV2856,30
2021,05,Astra-Zeneca,ABV2856 ,1
2021,05,Astra-Zeneca,ABV4678,550
2021,05,Astra-Zeneca,ABV4678 ,8
2021,05,Astra-Zeneca,ABV5297,90
2021,05,Astra-Zeneca,ABV5811,668
2021,05,Astra-Zeneca,ABV6096,469
2021,05,Astra-Zeneca,ABV7764,394
2021,05,Astra-Zeneca,ABV8139,106
2021,05,Astra-Zeneca,ABW1277,272
2021,05,Astra-Zeneca,ABW1277 ,1
2021,05,Astra-Zeneca,ABW2187,6799
2021,05,Astra-Zeneca,ABW2187 ,3
2021,05,Astra-Zeneca,ABW2187        ,8
2021,05,Astra-Zeneca,ABW2953,4875
2021,05,Astra-Zeneca,ABW4801,28378
2021,05,Astra-Zeneca,ABW4801 ,15
2021,05,Astra-Zeneca,ABW4801  ,12
2021,05,Astra-Zeneca,ABW4801        ,39
2021,05,Astra-Zeneca,ABW9941,2073
