dose_year,dose_month,dose_type_norm,lot,total_recipients
2022,06,Spikevax,000039A,4
2022,06,Spikevax,000058A,1
2022,06,Spikevax,000082A,18
2022,06,Spikevax,000090A,4
2022,06,Spikevax,000139A,10
2022,06,Spikevax,000162A,8
2022,06,Spikevax,000239A,21
2022,06,Spikevax,000371A,1
2022,06,Spikevax,000397A,12
2022,06,Spikevax,216040,4
2022,06,Spikevax,216041,28
2022,06,Spikevax,216046,22
2022,06,Spikevax,226004,9
2022,06,Spikevax,3004218,1
2022,06,Spikevax,3004670,1
2022,07,Astra-Zeneca,,1
2022,07,Comirnaty,,137
2022,07,Comirnaty,1F1020A,103
2022,07,Comirnaty,1F1045A,52
2022,07,Comirnaty,1F1053A,41
2022,07,Comirnaty,1K082A,211
2022,07,Comirnaty,216046,1
2022,07,Comirnaty,21C17-05,2
2022,07,Comirnaty,4301MF011,2
2022,07,Comirnaty,FE7051,2
2022,07,Comirnaty,FL4213,39
2022,07,Comirnaty,FL5324,18
2022,07,Comirnaty,FM7533,217
2022,07,Comirnaty,FM7785,2
2022,07,Comirnaty,FM9088,30
2022,07,Comirnaty,FM9088 ,7
2022,07,Comirnaty,FN4071,9
2022,07,Comirnaty,FN4072,210
2022,07,Comirnaty,FN4072 ,4
2022,07,Comirnaty,FN5519,95
2022,07,Comirnaty,FN5988,121
2022,07,Comirnaty,FN5988 ,1
2022,07,Comirnaty,FP1972,141
2022,07,Comirnaty,FP8234,134
2022,07,Comirnaty,FP8748,39
2022,07,Comirnaty,FP8956,279
2022,07,Comirnaty,FP9604,61
2022,07,Comirnaty,FR5493,57
2022,07,Comirnaty,FR8477,1
2022,07,Comirnaty,FR9187,9
2022,07,Comirnaty,GK4367,1
2022,07,Janssen,,16
2022,07,Janssen,4301MF011,1
2022,07,Janssen,ACA5775,56
2022,07,Janssen,ACA5778,131
2022,07,Janssen,ACA6111,25
2022,07,Janssen,XD975,1
2022,07,Janssen,XE393,6
2022,07,Novavax,,16
2022,07,Novavax,4301MF011,339
2022,07,Novavax,4301MF011      ,5
2022,07,Novavax,FL4213,1
2022,07,Others,,1
2022,07,Spikevax,,50
2022,07,Spikevax,000082A,4
2022,07,Spikevax,000090A,3
2022,07,Spikevax,000139A,30
2022,07,Spikevax,000162A,2
2022,07,Spikevax,000187A,10
2022,07,Spikevax,000239A,10
2022,07,Spikevax,000251A,2
2022,07,Spikevax,000275A,9
2022,07,Spikevax,000358A,4
2022,07,Spikevax,000371A,1
2022,07,Spikevax,000384A,1
2022,07,Spikevax,000397A,30
2022,07,Spikevax,216041,16
2022,07,Spikevax,216046,13
2022,07,Spikevax,226004,10
2022,07,Spikevax,3003601,4
2022,08,Comirnaty,,174
2022,08,Comirnaty,1F1020A,10
2022,08,Comirnaty,1F1045A,49
2022,08,Comirnaty,1F1053A,24
2022,08,Comirnaty,1K082A,152
2022,08,Comirnaty,1K082A ,12
2022,08,Comirnaty,21C17-05,1
2022,08,Comirnaty,4301MF011,3
2022,08,Comirnaty,ABX5105,1
2022,08,Comirnaty,ET3620,2
2022,08,Comirnaty,FE7051,1
2022,08,Comirnaty,FK0594,1
2022,08,Comirnaty,FL4213,2
2022,08,Comirnaty,FL5324,18
2022,08,Comirnaty,FM7533,231
2022,08,Comirnaty,FM9088,16
2022,08,Comirnaty,FM9088 ,9
2022,08,Comirnaty,FN4071,15
2022,08,Comirnaty,FN4072,198
2022,08,Comirnaty,FN4072 ,8
2022,08,Comirnaty,FN5519,101
2022,08,Comirnaty,FN5988,108
2022,08,Comirnaty,FP1972,301
2022,08,Comirnaty,FP8234,182
2022,08,Comirnaty,FP8748,64
2022,08,Comirnaty,FP8956,386
2022,08,Comirnaty,FP9604,40
2022,08,Comirnaty,FP9632,2
2022,08,Comirnaty,FR3566,1
2022,08,Comirnaty,FR5493,33
2022,08,Comirnaty,FR9187,20
2022,08,Comirnaty,PCB0001,1
2022,08,Janssen,,34
2022,08,Janssen,ABZ5320,3
2022,08,Janssen,ACA5775,80
2022,08,Janssen,ACA5778,100
2022,08,Janssen,ACA6111,11
2022,08,Janssen,XD974,1
2022,08,Janssen,XE393,2
2022,08,Janssen,XE423,1
2022,08,Novavax,,7
2022,08,Novavax,000187A,1
2022,08,Novavax,4301MF011,202
2022,08,Novavax,4302MF002,3
2022,08,Novavax,FM7533,1
2022,08,Novavax,FN5519,1
2022,08,Others,,1
2022,08,Spikevax,,17
2022,08,Spikevax,000139A,19
2022,08,Spikevax,000187A,48
2022,08,Spikevax,000239A,29
2022,08,Spikevax,000251A,17
2022,08,Spikevax,000266A,2
2022,08,Spikevax,000275A,5
2022,08,Spikevax,000358A,20
2022,08,Spikevax,000371A,28
2022,08,Spikevax,000397A,24
2022,08,Spikevax,007G21A,1
2022,08,Spikevax,216041,3
2022,08,Spikevax,226004,5
2022,08,Spikevax,3003601,1
2022,08,Spikevax,3004670,5
2022,09,Comirnaty,,124
2022,09,Comirnaty,1F1020A,3
2022,09,Comirnaty,1F1045A,18
2022,09,Comirnaty,1F1053A,35
2022,09,Comirnaty,1K082A,101
2022,09,Comirnaty,1K082A ,10
2022,09,Comirnaty,FC2473,1
2022,09,Comirnaty,FE2296,2
2022,09,Comirnaty,FM7533,123
2022,09,Comirnaty,FM7785,2
2022,09,Comirnaty,FM9088,10
2022,09,Comirnaty,FM9088 ,10
2022,09,Comirnaty,FN4071,18
2022,09,Comirnaty,FN4072,126
2022,09,Comirnaty,FN4072 ,1
2022,09,Comirnaty,FN5519,46
2022,09,Comirnaty,FN5988,76
2022,09,Comirnaty,FN5988         ,1
2022,09,Comirnaty,FP1972,162
2022,09,Comirnaty,FP1972         ,1
2022,09,Comirnaty,FP8234,125
2022,09,Comirnaty,FP8748,24
2022,09,Comirnaty,FP8956,292
2022,09,Comirnaty,FP8956         ,1
2022,09,Comirnaty,FP9604,40
2022,09,Comirnaty,FP9632,1
2022,09,Comirnaty,FR3566,102
2022,09,Comirnaty,FR5493,83
2022,09,Comirnaty,FR9187,12
2022,09,Comirnaty,GD6798,83
2022,09,Comirnaty,GH9851,8
2022,09,Comirnaty,PCA0002,3
2022,09,Janssen,,20
2022,09,Janssen,ACA5775,34
2022,09,Janssen,ACA5778,107
2022,09,Janssen,ACA6111,10
2022,09,Janssen,FP8234,2
2022,09,Janssen,GD6803,2
2022,09,Janssen,XE393,6
2022,09,Novavax,,2
2022,09,Novavax,4301MF011,24
2022,09,Novavax,4302MF002,77
2022,09,Novavax,4302MF016,25
2022,09,Others,,3
2022,09,Spikevax,,23
2022,09,Spikevax,000139A,23
2022,09,Spikevax,000239A,13
2022,09,Spikevax,000251A,16
2022,09,Spikevax,000266A,2
2022,09,Spikevax,000275A,21
2022,09,Spikevax,000358A,14
2022,09,Spikevax,000358A        ,1
2022,09,Spikevax,000371A,31
2022,09,Spikevax,000384A,1
2022,09,Spikevax,000397A,5
2022,09,Spikevax,226004,6
2022,10,Comirnaty,,95
2022,10,Comirnaty,1F1020A,1
2022,10,Comirnaty,1F1045A,56
2022,10,Comirnaty,1F1053A,17
2022,10,Comirnaty,1K082A,65
2022,10,Comirnaty,36660TB,41
2022,10,Comirnaty,FF3318,5
2022,10,Comirnaty,FM7533,7
2022,10,Comirnaty,FM9088,27
2022,10,Comirnaty,FM9088 ,4
2022,10,Comirnaty,FN4072,13
2022,10,Comirnaty,FN4074,40
2022,10,Comirnaty,FN5519,44
2022,10,Comirnaty,FN5988,98
2022,10,Comirnaty,FN5988         ,1
2022,10,Comirnaty,FP1972,67
2022,10,Comirnaty,FP8234,95
2022,10,Comirnaty,FP8748,24
2022,10,Comirnaty,FP8956,153
2022,10,Comirnaty,FP8956         ,2
2022,10,Comirnaty,FP9604,40
2022,10,Comirnaty,FP9632,8
2022,10,Comirnaty,FR3566,97
2022,10,Comirnaty,FR5493,78
2022,10,Comirnaty,FR9187,23
2022,10,Comirnaty,GD6798,109
2022,10,Comirnaty,GE0694,21
2022,10,Comirnaty,GH9722,106
2022,10,Comirnaty,GH9722 ,2
2022,10,Comirnaty,GH9851,53
2022,10,Comirnaty,GJ1988,1
2022,10,Janssen,,4
2022,10,Janssen,ABZ5320,2
2022,10,Janssen,ACA5775,24
2022,10,Janssen,ACA5778,69
2022,10,Janssen,ACA6111,7
2022,10,Janssen,FR3566,2
2022,10,Janssen,GH9851,1
2022,10,Janssen,XE393,2
2022,10,Novavax,,12
2022,10,Novavax,4301MF011,6
2022,10,Novavax,4302MF002,3
2022,10,Novavax,4302MF016,68
2022,10,Novavax,4302MF016      ,1
2022,10,Novavax,GH9851,1
2022,10,Spikevax,,16
2022,10,Spikevax,000139A,5
2022,10,Spikevax,000187A,4
2022,10,Spikevax,000239A,3
2022,10,Spikevax,000251A,1
2022,10,Spikevax,000266A,1
2022,10,Spikevax,000358A,32
2022,10,Spikevax,000358A        ,1
2022,10,Spikevax,000371A,37
2022,10,Spikevax,000382A,1
2022,10,Spikevax,000397A,7
2022,10,Spikevax,200038A,1
2022,10,Spikevax,200090A,3
2022,10,Spikevax,216041,3
2022,10,Spikevax,226004,3
2022,10,Spikevax,FP1972,2
2022,10,Spikevax,GD6798,4
2022,11,Comirnaty,,78
2022,11,Comirnaty,150001,24
2022,11,Comirnaty,1F1020A,3
2022,11,Comirnaty,1F1045A,4
2022,11,Comirnaty,1F1053A,1
2022,11,Comirnaty,1K082A,8
2022,11,Comirnaty,36660TB,110
2022,11,Comirnaty,FF3318,10
2022,11,Comirnaty,FM7533,5
2022,11,Comirnaty,FM9088,1
2022,11,Comirnaty,FN4072,6
2022,11,Comirnaty,FN4074,5
2022,11,Comirnaty,FN5519,18
2022,11,Comirnaty,FN5988,6
2022,11,Comirnaty,FP1972,14
2022,11,Comirnaty,FP8234,6
2022,11,Comirnaty,FP8956,24
2022,11,Comirnaty,FR3566,148
2022,11,Comirnaty,FR3566         ,4
2022,11,Comirnaty,FR5493,17
2022,11,Comirnaty,FR9187,21
2022,11,Comirnaty,GD6798,33
2022,11,Comirnaty,GD6798 ,1
2022,11,Comirnaty,GD6803,8
2022,11,Comirnaty,GE0694,91
2022,11,Comirnaty,GE0694         ,3
2022,11,Comirnaty,GG3683,14
2022,11,Comirnaty,GH9722,129
2022,11,Comirnaty,GH9722     ,1
2022,11,Comirnaty,GH9851,45
2022,11,Comirnaty,GJ1988,33
2022,11,Comirnaty,GJ2631,6
2022,11,Comirnaty,GJ7179,1
2022,11,Comirnaty,GK4367,1
2022,11,Comirnaty,PCA0002,1
2022,11,Comirnaty,PCA0075,32
2022,11,Comirnaty,PCA0082,14
2022,11,Janssen,,5
2022,11,Janssen,ABZ5320,2
2022,11,Janssen,ACA5775,37
2022,11,Janssen,ACA5778,53
2022,11,Janssen,ACA6111,7
2022,11,Janssen,XE393,2
2022,11,Novavax,,6
2022,11,Novavax,4302MF016,49
2022,11,Novavax,4302MF016      ,1
2022,11,Spikevax,,9
2022,11,Spikevax,000239A,1
2022,11,Spikevax,000358A,18
2022,11,Spikevax,000371A,7
2022,11,Spikevax,000388A,1
2022,11,Spikevax,000397A,13
2022,11,Spikevax,200038A,2
2022,11,Spikevax,200090A,1
2022,11,Spikevax,216046,1
2022,11,Spikevax,226004,2
2022,11,Spikevax,226011,1
2022,11,Spikevax,GD6798,2
2022,11,Spikevax,MV1013A,1
2022,12,Comirnaty,,58
2022,12,Comirnaty,150001,10
2022,12,Comirnaty,1F1020A,1
2022,12,Comirnaty,1K082A,3
2022,12,Comirnaty,36660TB,53
2022,12,Comirnaty,36660TB        ,1
2022,12,Comirnaty,FF3318,15
2022,12,Comirnaty,FM7533,4
2022,12,Comirnaty,FM9088,5
2022,12,Comirnaty,FN5519,1
2022,12,Comirnaty,FP1972,8
2022,12,Comirnaty,FP8234,2
2022,12,Comirnaty,FP8956,10
2022,12,Comirnaty,FR3566,5
2022,12,Comirnaty,FR5493,1
2022,12,Comirnaty,FR9187,3
2022,12,Comirnaty,GD6798,31
2022,12,Comirnaty,GD6803,2
2022,12,Comirnaty,GE0694,21
2022,12,Comirnaty,GE0694 ,1
2022,12,Comirnaty,GG3683,24
2022,12,Comirnaty,GH9722,30
2022,12,Comirnaty,GH9851,17
2022,12,Comirnaty,GJ1988,14
2022,12,Comirnaty,GJ2631,14
2022,12,Comirnaty,GJ7179,2
2022,12,Comirnaty,GL6799,1
2022,12,Comirnaty,PCA0002,1
2022,12,Comirnaty,PCA0075,26
2022,12,Comirnaty,PCA0081,1
2022,12,Comirnaty,PCA0082,9
2022,12,Janssen,,2
2022,12,Janssen,ACA5775,14
2022,12,Janssen,ACA5778,33
2022,12,Janssen,ACA6111,6
2022,12,Janssen,GK4367,1
2022,12,Janssen,XE393,3
2022,12,Janssen,XE423,1
2022,12,Novavax,,3
2022,12,Novavax,4302MF016,22
2022,12,Novavax,FM7533,1
2022,12,Spikevax,,2
2022,12,Spikevax,000266A,3
2022,12,Spikevax,000358A,10
2022,12,Spikevax,000371A,5
2022,12,Spikevax,000397A,5
2022,12,Spikevax,200090A,1
2022,12,Spikevax,216046,1
2022,12,Spikevax,226004,7
2022,12,Spikevax,226011,2
2022,12,Spikevax,FP1972,1
2022,12,Spikevax,GD6798,1
2023,01,Comirnaty,,85
2023,01,Comirnaty,150001,32
2023,01,Comirnaty,1K082A,4
2023,01,Comirnaty,36660TB,89
2023,01,Comirnaty,36660TB        ,1
2023,01,Comirnaty,FF3318,4
2023,01,Comirnaty,FG4509,1
2023,01,Comirnaty,FM7533,1
2023,01,Comirnaty,FM9088,10
2023,01,Comirnaty,FN5519,6
2023,01,Comirnaty,FP1972,26
2023,01,Comirnaty,FP8234,7
2023,01,Comirnaty,FP8956,12
2023,01,Comirnaty,FR3566,32
2023,01,Comirnaty,FR9187,1
2023,01,Comirnaty,GD6798,12
2023,01,Comirnaty,GD6803,15
2023,01,Comirnaty,GE0694,43
2023,01,Comirnaty,GG3683,13
2023,01,Comirnaty,GH9722,27
2023,01,Comirnaty,GH9851,7
2023,01,Comirnaty,GJ1988,44
2023,01,Comirnaty,GJ2631,27
2023,01,Comirnaty,GJ7179,5
2023,01,Comirnaty,GK4367,1
2023,01,Comirnaty,GL6799,2
2023,01,Comirnaty,PCA0075,16
2023,01,Comirnaty,PCA0082,4
2023,01,Comirnaty,V3N095V,1
2023,01,Janssen,,8
2023,01,Janssen,ABZ5320,1
2023,01,Janssen,ACA5775,31
2023,01,Janssen,ACA5778,133
2023,01,Janssen,ACA6111,11
2023,01,Janssen,XE423,1
2023,01,Novavax,4302MF016,3
2023,01,Spikevax,,12
2023,01,Spikevax,000358A,14
2023,01,Spikevax,000371A,13
2023,01,Spikevax,000397A,1
2023,01,Spikevax,200090A,1
2023,01,Spikevax,223034,4
2023,01,Spikevax,226011,3
2023,02,Comirnaty,,43
2023,02,Comirnaty,150001,9
2023,02,Comirnaty,36660TB,51
2023,02,Comirnaty,FF3318,5
2023,02,Comirnaty,FM9088,4
2023,02,Comirnaty,FN5519,3
2023,02,Comirnaty,FP1972,3
2023,02,Comirnaty,FP8234,2
2023,02,Comirnaty,FP8956,6
2023,02,Comirnaty,FR3566,61
2023,02,Comirnaty,FR3566         ,2
2023,02,Comirnaty,FR5493,1
2023,02,Comirnaty,FR9187,9
2023,02,Comirnaty,GD6798,15
2023,02,Comirnaty,GD6803,8
2023,02,Comirnaty,GE0694,15
2023,02,Comirnaty,GG3683,5
2023,02,Comirnaty,GH9722,12
2023,02,Comirnaty,GJ1988,10
2023,02,Comirnaty,GJ2631,9
2023,02,Comirnaty,GJ2639,2
2023,02,Comirnaty,GJ7179,8
2023,02,Comirnaty,GK4367,5
2023,02,Comirnaty,PCA0075,8
2023,02,Comirnaty,PCA0082,6
2023,02,Janssen,,7
2023,02,Janssen,ACA5775,26
2023,02,Janssen,ACA5778,71
2023,02,Janssen,ACA6111,7
2023,02,Spikevax,,3
2023,02,Spikevax,000358A,10
2023,02,Spikevax,000371A,5
2023,02,Spikevax,000388A,1
2023,02,Spikevax,000397A,2
2023,02,Spikevax,200090A,1
2023,02,Spikevax,FR3566,4
2023,03,Comirnaty,,34
2023,03,Comirnaty,150001,11
2023,03,Comirnaty,1K082A,3
2023,03,Comirnaty,36660TB,41
2023,03,Comirnaty,ET3620,1
2023,03,Comirnaty,FF3318,5
2023,03,Comirnaty,FM9088,2
2023,03,Comirnaty,FN5519,3
2023,03,Comirnaty,FP1972,2
2023,03,Comirnaty,FP8234,1
2023,03,Comirnaty,FP8956,10
2023,03,Comirnaty,FR3566,58
2023,03,Comirnaty,FR5493,1
2023,03,Comirnaty,FR9187,5
2023,03,Comirnaty,GD6798,15
2023,03,Comirnaty,GD6803,4
2023,03,Comirnaty,GE0694,13
2023,03,Comirnaty,GG3683,5
2023,03,Comirnaty,GH9722,13
2023,03,Comirnaty,GH9851,1
2023,03,Comirnaty,GJ1988,9
2023,03,Comirnaty,GJ2631,23
2023,03,Comirnaty,GJ2639,3
2023,03,Comirnaty,GJ7179,1
2023,03,Comirnaty,GK4367,8
2023,03,Comirnaty,GL6799,3
2023,03,Comirnaty,PCA0075,6
2023,03,Comirnaty,PCA0082,1
2023,03,Janssen,,6
2023,03,Janssen,150001,1
2023,03,Janssen,ACA5775,21
2023,03,Janssen,ACA5778,48
2023,03,Janssen,ACA6111,14
2023,03,Janssen,XE423,1
2023,03,Spikevax,,3
2023,03,Spikevax,000358A,7
2023,03,Spikevax,000397A,1
2023,03,Spikevax,FW5875,1
2023,04,Comirnaty,,23
2023,04,Comirnaty,150001,6
2023,04,Comirnaty,1K082A,2
2023,04,Comirnaty,36660TB,10
2023,04,Comirnaty,4302MF016,1
2023,04,Comirnaty,FF3318,1
2023,04,Comirnaty,FM9088,2
2023,04,Comirnaty,FN5519,1
2023,04,Comirnaty,FP1972,2
2023,04,Comirnaty,FP8234,2
2023,04,Comirnaty,FR3566,26
2023,04,Comirnaty,FR3566         ,1
2023,04,Comirnaty,FR9187,1
2023,04,Comirnaty,GD6798,14
2023,04,Comirnaty,GE0694,3
2023,04,Comirnaty,GG3683,10
2023,04,Comirnaty,GH9722,5
2023,04,Comirnaty,GJ1988,9
2023,04,Comirnaty,GJ2631,13
2023,04,Comirnaty,GJ2639,1
2023,04,Comirnaty,GJ7179,2
2023,04,Comirnaty,GK4367,4
2023,04,Comirnaty,GK7826,1
2023,04,Comirnaty,GL6799,2
2023,04,Comirnaty,PCA0075,2
2023,04,Comirnaty,PCA0082,1
2023,04,Comirnaty,V3N095V,1
2023,04,Janssen,,3
2023,04,Janssen,ACA5775,13
2023,04,Janssen,ACA5778,51
2023,04,Janssen,ACA6111,6
2023,04,Janssen,XE393,2
2023,04,Spikevax,000358A,3
2023,04,Spikevax,000397A,1
2023,04,Spikevax,200090A,1
2023,04,Spikevax,223034,1
2023,04,Spikevax,GJ1988,2
2023,05,Comirnaty,,11
2023,05,Comirnaty,150001,1
2023,05,Comirnaty,36660TB,8
2023,05,Comirnaty,FP1972,1
2023,05,Comirnaty,FR3566,24
2023,05,Comirnaty,GD6798,1
2023,05,Comirnaty,GD6803,3
2023,05,Comirnaty,GE0694,4
2023,05,Comirnaty,GG3683,3
2023,05,Comirnaty,GH9722,7
2023,05,Comirnaty,GH9851,1
2023,05,Comirnaty,GJ1988,1
2023,05,Comirnaty,GJ2631,13
2023,05,Comirnaty,GJ7179,2
2023,05,Comirnaty,GK4367,4
2023,05,Comirnaty,GL6799,5
2023,05,Comirnaty,PCA0075,4
2023,05,Comirnaty,PCA0082,1
2023,05,Janssen,,2
2023,05,Janssen,ACA5775,5
2023,05,Janssen,ACA5778,14
2023,05,Janssen,ACA6111,3
2023,05,Spikevax,400056A,4
2023,06,Comirnaty,,8
2023,06,Comirnaty,150001,2
2023,06,Comirnaty,GD6798,1
2023,06,Comirnaty,GE0694,2
2023,06,Comirnaty,GG3683,1
2023,06,Comirnaty,GJ2631,6
2023,06,Comirnaty,GJ2639,1
2023,06,Comirnaty,GK4367,4
2023,06,Comirnaty,GL6799,1
2023,06,Comirnaty,PCA0082,2
2023,06,Comirnaty,SDYY1,4
2023,06,Janssen,,2
2023,06,Janssen,ACA5775,1
2023,06,Janssen,ACA5778,5
2023,07,Comirnaty,,2
2023,07,Comirnaty,FP8956,1
2023,07,Comirnaty,FR3566,1
2023,07,Comirnaty,GE0694,3
2023,07,Comirnaty,GG3683,1
2023,07,Comirnaty,GK4367,1
2023,07,Comirnaty,GL6799,1
2023,07,Janssen,ACA5778,3
2023,08,Comirnaty,FR3566,2
2023,08,Comirnaty,GE0694,1
2023,08,Comirnaty,GG3683,1
2023,08,Comirnaty,GH9722,1
2023,08,Comirnaty,GH9851,1
2023,08,Comirnaty,GJ1988,3
2023,08,Comirnaty,GJ2631,4
2023,08,Comirnaty,GJ2639,2
2023,08,Comirnaty,GK4367,3
2023,08,Janssen,ACA5778,3
2023,08,Janssen,XE393,1
2023,09,Comirnaty,,3
2023,09,Comirnaty,GG3683,7
2023,09,Comirnaty,GJ2631,4
2023,09,Comirnaty,GJ2639,2
2023,09,Comirnaty,GK4367,3
2023,09,Comirnaty,HD9869,41
2023,09,Comirnaty,HD9871,35
2023,09,Comirnaty,HG2252,7
2023,09,Janssen,ACA5778,1
2023,09,Spikevax,,2
2023,10,Comirnaty,,36
2023,10,Comirnaty,FL4213,1
2023,10,Comirnaty,GD6798,2
2023,10,Comirnaty,GD6803,1
2023,10,Comirnaty,GE0694,1
2023,10,Comirnaty,GG3683,8
2023,10,Comirnaty,GH9722,2
2023,10,Comirnaty,GH9851,1
2023,10,Comirnaty,GJ1988,1
2023,10,Comirnaty,GJ2631,2
2023,10,Comirnaty,GJ2639,1
2023,10,Comirnaty,GJ7179,2
2023,10,Comirnaty,GL6799,3
2023,10,Comirnaty,HD9869,66
2023,10,Comirnaty,HD9871,55
2023,10,Comirnaty,HG2252,86
2023,10,Comirnaty,HG2355,95
2023,10,Comirnaty,HH0832,194
2023,10,Comirnaty,HH4040,5
2023,10,Comirnaty,HH8656,214
2023,10,Comirnaty,HH8656         ,1
2023,10,Comirnaty,HJ3093,128
2023,10,Comirnaty,HJ4781,10
2023,10,Spikevax,,1
2023,11,Comirnaty,,16
2023,11,Comirnaty,400056A,1
2023,11,Comirnaty,FK0594,1
2023,11,Comirnaty,GG3683,12
2023,11,Comirnaty,HD9869,15
2023,11,Comirnaty,HD9871,17
2023,11,Comirnaty,HG2252,8
2023,11,Comirnaty,HG2355,124
2023,11,Comirnaty,HH0832,46
2023,11,Comirnaty,HH2355,4
2023,11,Comirnaty,HH4040,220
2023,11,Comirnaty,HH4040 ,1
2023,11,Comirnaty,HH6775,6
2023,11,Comirnaty,HH8656,67
2023,11,Comirnaty,HH8656  ,2
2023,11,Comirnaty,HJ3093,19
2023,11,Comirnaty,HJ3097,125
2023,11,Comirnaty,HJ3097 ,1
2023,11,Comirnaty,HJ4781,25
2023,11,Spikevax,,1
2023,12,Comirnaty,,10
2023,12,Comirnaty,GH9722,1
2023,12,Comirnaty,GH9851,1
2023,12,Comirnaty,HD9869,2
2023,12,Comirnaty,HD9871,2
2023,12,Comirnaty,HG2355,11
2023,12,Comirnaty,HH0832,5
2023,12,Comirnaty,HH4040,42
2023,12,Comirnaty,HH6775,6
2023,12,Comirnaty,HH8656,12
2023,12,Comirnaty,HJ3093,2
2023,12,Comirnaty,HJ3097,172
2023,12,Comirnaty,HJ4781,19
2023,12,Spikevax,,1
2024,01,Comirnaty,,8
2024,01,Comirnaty,GD6798,1
2024,01,Comirnaty,GJ2631,3
2024,01,Comirnaty,HD9869,1
2024,01,Comirnaty,HD9871,1
2024,01,Comirnaty,HG2355,5
2024,01,Comirnaty,HH0832,1
2024,01,Comirnaty,HH4040,9
2024,01,Comirnaty,HH6775,7
2024,01,Comirnaty,HH8656,1
2024,01,Comirnaty,HJ3093,4
2024,01,Comirnaty,HJ3097,113
2024,01,Comirnaty,HJ3097 ,1
2024,01,Comirnaty,HJ4781,14
2024,01,Janssen,ACA5778,2
2024,01,Novavax,,1
2024,01,Spikevax,,1
2024,02,Comirnaty,,3
2024,02,Comirnaty,GD6798,1
2024,02,Comirnaty,HH2355,1
2024,02,Comirnaty,HH6775,3
2024,02,Comirnaty,HH8656,2
2024,02,Comirnaty,HJ3097,37
2024,02,Comirnaty,HJ3097  ,1
2024,02,Comirnaty,HJ4781,4
2024,02,Novavax,5683MF006C,1
2024,03,Comirnaty,HH6775,1
2024,03,Comirnaty,HJ3093,1
2024,03,Comirnaty,HJ3097,5
2024,03,Novavax,5683MF006C,1
